ID,Title,Alternative Title,Year,Certificate,Director,Language,Duration,Country of Origin,Actors,tmdb_id
22203,A Kind of Loving ,,1962,15,John Schlesinger,,112,UK,"Thora Hird, June Ritchie, James Bolam, Bert Palmer, Alan Bates",33765
22202,Lovely and Amazing ,,2002,15,Nicole Holofcener,,89,US,"Raven Goodwin, Emily Mortimer, Dermot Mulroney, Catherine Keener, Brenda Blethyn",50035
22201,Heaven ,,2001,15,Tom Tykwer,,97,"US, Germany","Stefania Rocca, Remo Girone, Giovanni Ribisi, Cate Blanchett",10575
22200,Manchester Comedy ,,,15,,,92,,
22199,Cold Feet + The Lovers ,,,15,,,79,,
22198,"Seeing Red: Love, Life and Laughs in Manchester",,,18,,,110,,
22197,Seeing Red: Queer as Folk ,,,18,,,270,,
22196,Anita & Me,,2002,12,Metin Huseyin,,93,UK,"Sanjeev Bhaskar, Lynn Redgrave, Kathy Burke, Ayesha Dharker",14596
22195,Elling,,2001,15,Petter NÊss,,90,Norway,"Sven Nordin, Per Christensen, EPer Christian Ellefsen",6007
22194,Wild Strawberries ,Smultronst‰llet,1957,PG,Ingmar Bergman,,94,Sweden,"Victor Sjˆstrˆm, Max von Sydow, Ingrid Thulin, Bibi Andersson",187918
22193,Port of Call ,Hamnsted,1948,18,Ingmar Bergman,,96,Sweden,,51141
22192,The Magnificent Ambersons,,1942,U,Orson Welles,,88,US,"Tim Holt, Joseph Cotten, Dolores Costello, Ann Baxter, Agnes Moorehead",965
22191,Nowhere in Africa,,2002,15,Caroline Link,,138,Germany,"Merab Ninidze, Matthias Habich, Lea Kurka, Karoline Eckertz, Juliane Kˆhler",1591
22190,Bhaji on the Beach ,,1993,15,Gurinder Chadha,,101,UK,"Sarita Khajuria, Mo Sesay, Kim Vithana, Jimmi Harkishin",14587
22189,Persona,,1966,15,Ingmar Bergman,,85,Sweden,"Margaretha Krook, Liv Ullmann, Bibi Andersson",797
22188,Lilya 4-Ever,,2001,18,Lukas Moodysson,,109,Sweden,"Oksana Akinshina, Ljubov Agapova, Elina Benenson, Artiom Bogucharskij",12093
22184,Pot Luck,Lí Auberge espagnole,2002,15,CÈdric Klapisch,"English, French, Spanish",115,France,"Romain Duris, Judith GodrËche, CÈcile de France, Audrey Tautou",1555
22183,Ararat,,2001,15,Atom Egoyan,,120,Canada,"David Alpay, Christopher Plummer, Charles Aznavour, ArsinÈe Khanjian",16351
22182,Pure ,,2002,18,Gillies MacKinnon,,96,UK,"Vinni Hunter, Molly Parker, Harry Eden, Geraldine McEwan, David Wenham",18072
22181,Secretary,,2001,18,Steven Shainberg,,104,US,"Maggie Gyllenhaal, Lesley Ann Warren, James Spader",11013
22180,25th Hour,,2002,15,Spike Lee,,135,US,"Philip Seymour Hoffman, Rosario Dawson, Edward Norton, Brian Cox, Barry Pepper, Anna Paquin",1429
22179,Virgil Bliss,,2001,15,Joe Maggio,,93,US,"Kirsten Russell, Clint Jordan, Anthony Gorman",193105
22174,Death in Venice,Morte a Venezia,1971,12,Luchino Visconti,English,130,Italy,"Silvana Mangano, Marisa Berensen, Dirk Bogarde, Bjˆrn Andresen",233443
22173,Seeing Red: Factory Fables ,,,15,,,104,,
22172,Raining Stones ,,1993,15,Ken Loach,,91,UK,"Ricky Tomlinson, Julie Brown, Gemma Phoenix, Bruce Jones",62463
22171,Lawless Heart,,2001,15,"Neil Hunter, Tom Hunsinger",,99,UK,"Tom Hollander, Douglas Henshall, ClÈmentine CÈlariÈ, Bill Nighy",77283
22170,La CÈrÈmonie ,A Judgement in Stone,1995,15,Claude Chabrol,,112,France,"Sandrine Bonnaire, Jean-Pierre Cassel, Jacqueline Bisset, Isabelle Huppert",1802
22169,Zugvˆgel... einmal nach Inari ,Trains ní Roses,1998,15,Peter Lichtefeld,,87,"Germany, Finland","Peter Lohmeyer, Outi M‰enp‰‰, Joachim KrÛl",743
22168,The King is Dancing ,Le Roi danse,2000,15,GÈrard Corbiau,,114,"Germany, France, Belgium","TchÈky Karyo, Colette Emmanuelle, Boris Terral, BenoÓt Magimel",44947
22167,HRWFF: Unfinished Symphony ,,2001,TBA,Bestar Cram &amp; Mike Majoros,,59,US,
22166,HRWFF: Lebanon Dream  Dble bill,,2000,TBA,Nurit Kedar,,120,Israel,
22165,HRWFF: War Photographer ,,2001,TBA,Christian Frei,,96,Switzerland,
22164,HRWFF: Promises ,,2001,TBA,"B.Z. Goldberg, Carlos Bolado, Justine Shapiro",,106,"US, Palestine, Israel",
22163,Betty Fisher and Other Stories ,,2001,15,Claude Miller,,100,France,"Sandrine Kiberlain, Nicole Garcia, Mathilde Seigner, Luck Mervil",55903
22162,Read My Lips ,Sur mes lËvres,2001,15,Jacques Audiard,,119,France,"Vincent Cassel, Emmanuelle Devos",6173
22161,Sunshine State ,,2002,15,John Sayles,,141,US,"Timothy Hutton, Ralph Waite, Jane Alexander, Edie Falco, Angela Bassett",57022
22160,Tape ,,2001,15,Richard Linklater,,85,US,"Uma Thurman, Robert Sean Leonard, Ethan Hawke",23949
22159,Biggie & Tupac ,,2001,15,Nick Broomfield,,108,UK,,30586
22158,Fast Times at Ridgemont High ,,1982,18,Amy Heckerling,,92,US,"Sean Penn, Phoebe Cates, Judge Reinhold, Jennifer Jason Leigh",13342
22157,Nine Queens ,Nueve reinas,2000,15,Fabi·n Bielinsky,,115,Argentina,"Tom·s Fonzi, Ricardo Darin, Leticia Bredice, GastÛn Pauls",18079
22156,Warm Water Under a Red Bridge ,Akai hashi no shita no nurui mizu,2001,15,Shohei Imamura,,120,Japan,"Mitsuko Baisho, Misa Shimizu, Koji Yakusho, Kazuo Kitamura",44768
22155,Eureka ,,2001,15,Shinji Aoyama,,218,Japan,"Yoichiro Saito, Masaru Miyazaki, Koji Yakusho, Aoi Miyazaki",37943
22154,Stolen Children ,Il Ladro di bambini,1992,15,Gianni Amelio,,114,Italy,"Valentina Scalici, Enrico Lo Verso",185615
22153,Roberto Succo ,,2000,15,CÈdric Kahn,,125,France,"Vincent DÈnÈriaz, Stefano Cassetti, Patrick Dell'Isola, Isild Le Besco",82550
22152,La Belle et la BÍte ,,1946,PG,Jean Cocteau,French,94,France,"Josette Day, Jean Marais",197796
22151,Testament,,1988,TBA,John Akomfrah,,80,UK,"Tania Rogers, Evans Hunter, Emma Francis Wilson.",252569
22150,Third World Cop ,,1999,18,Chris Brown,,98,"UK, Jamaica","Paul Campbell, Mark Danvers, Karl Bradshaw.",46686
22149,The Mystic Masseur,,2001,PG,Ismail Merchant,,117,"UK, India","Om Puri, James Fox, Aasif Mandvi."
22148,Partition ,,1987,TBA,Ken McMullen,,90,UK,"Zorha Segal, Zia Mohyheddin, Saeed Jaffrey, Roshan Seth, John Shrapnel.",118560
22147,Theyíre a Weird Mob Double Bill,,1966,U,Michael Powell,,112,"UK, Australia","Walter Chiari, Claire Dunne, Chips Rafferty."
22146,Shiraz ,,1928,U,Frank Osten,,-23,"UK, India, Germany","Seeta Devi, Himansu Rai, Charu Roy",190325
22145,Baise-moi,,2000,18,"Coralie Trinh Thi, Virginie Despentes",French,77,France,"RafaÎlla Anderson, Karen Bach",3134
22144,Monsterís Ball ,,2001,15,Marc Forster,,112,US,"Sean Combs, Peter Boyle, Heath Ledger, Halle Berry, Billy Bob Thornton",1365
22143,Aprile ,April,1998,15,Nanni Moretti,,88,"Italy, France","Silvio Orlando, Nanni Moretti, Daniele Luchetti",32117
22142,Tracey Moffatt  Shorts Programme ,,,TBA,,,"-21,725,899.383333",Australia,
22141,Hijack Stories ,,2000,TBA,Oliver Schmitz,,94,"UK, South Africa, Germany","Tony Kgoroge, Rapulana Seiphamo, Percy Matsemela.",58169
22140,Burning Life ,,1994,TBA,Peter Welz,,105,Germany,"Max Tidof, Maria Schrader, Ann Thalbach",185302
22139,Pollock ,,2000,18,Ed Harris,,124,US,"Marcia Gay Harden, Jeffrey Tambor, Ed Harris, Amy Madigan",12509
22138,Ali Zaoua ,,2001,15,Nabil Ayouch,,98,"Tunisia, Morocco, France","Mustapha Hansali, MounÔm Kbab, Hicham Moussoune, Abdelhak Zhayra",49167
22137,Wir kˆnnen auch anders ,No More Mr. Nice Guy,1993,TBA,Detlev Buck,,93,Germany,"Sophie Rois, Konstantin Kotljarov, Joachim KrÛl, Horst Krause",6553
22133,If... ,,1968,15,Lindsay Anderson,,111,UK,"Robert Swann, Richard Warwick, Malcolm McDowell, David Wood",14794
22130,The Philadelphia Story ,,1940,U,George Cukor,English,112,US,"Ruth Hussey, Katharine Hepburn, James Stewart, Cary Grant",981
22129,Dogtown and Z-Boys ,,2000,15,Stacy Peralta,,91,US,,1282
22128,This is Sinatra ,,1962,PG,Philip Jones,,,UK,
22122,The Manchurian Candidate ,,1962,15,John Frankenheimer,English,127,US,"Laurence Harvey, Janet Leigh, Frank Sinatra, Angela Lansbury",982
22121,Anchors Aweigh,,1944,U,George Sidney,,140,US,"Kathryn Grayson, Gene Kelly, Frank Sinatra",17889
22117,From Here to Eternity ,,1953,PG,Fred Zinnemann,English,118,US,"Montgomery Clift, Frank Sinatra, Deborah Kerr, Burt Lancaster",11426
22116,High Society ,,1956,U,Charles Walters,,107,US,"Louis Armstrong, Grace Kelly, Frank Sinatra, Celeste Holm, Bing Crosby",11424
22115,Goal! 1966 World Cup ,,1966,U,"Abidine Dino, Ross Devinish",,108,"UK, Liechtenstein",,38793
22114,Muhammad Ali - The Greatest ,,1974,PG,William Klein,,116,France,,29211
22113,The Man with the Golden Arm ,,1955,18,Otto Preminger,,120,US,"Kim Novak, Frank Sinatra, Eleanor Parker, Arnold Strang",541
22112,On the Town ,,1949,U,"Gene Kelly, Stanley Donen",,98,US,"Jules Munshin, Vera-Ellen, Gene Kelly, Frank Sinatra, Betty Garrett, Ann Miller",101655
22111,Delbaran ,,2001,PG,Abolfazl Jalili,,87,Iran,"Rahmatollah Ebrahimi, Kaim Alizadeh, Hossein Hashemian, Ahmad Mahdavi",43765
22110,The Warrior ,,2001,12,Asif Kapadia,,87,"UK, Germany","Sheikh Annuddin, Puru Chhibber, Manoj Mishra, Irfan Khan",23305
22109,The Business of Strangers ,,2001,15,Patrick Stettner,,84,US,"Stockard Channing, Julia Stiles, Frederick Weller",31064
22108,So it Goes ,,,15,,,90,,,140708
22107,The Tube: The Factory All Stars ,,1984,15,,,80,,
22106,Windhorse ,,1999,TBA,Paul Wagner &amp; Thupten Tseing,,97,US,"Richard Chang, Jampo Kolsang, Dadon",169627
22105,The Officersí Ward ,La chambre des officiers,2001,15,FranÁois Dupeyron,,135,France,"GrÈgori DÈrangËre Sabine AzÈma, Eric Caravaca, Denis PodalydËs",64481
22104,Time Out ,LíEmploi du temps,2001,PG,Laurent Cantet,,134,France,"Serge Livrozet, Karin Viard, AurÈlien Recoing",90937
22103,The Comedy of Innocence ,ComÈdie de líinnocence,2001,PG,Raoul Ruiz,,102,France,"Nils Hugon, Jeanne Balibar, Isabelle Huppert, Charles Berling",52049
22101,Comedian Harmonists ,,1997,15,Joseph Vilsmaier,,126,Germany,"Ulrich Noethen, Heinrich Schafmeister, Heino Ferch, Ben Becker",9524
22100,Y Tu mam· tambiÈn ,And Your Mother Too,2001,18,Alfonso CuarÛn,Spanish,105,Mexico,"Maribel Verd˙, Gael GarcÌa Bernal, Diego Luna",1391
22099,Teenage Kicks - The Undertones ,,2001,15,Tom Collins,,72,UK,,101596
22098,Play at Home ,,1984,15,New Order,,"-21,725,899.283333",UK,
22093,24 Hour Party People ,,2002,18,Michael Winterbottom,English,117,UK,"Shirley Henderson, Steve Coogan, Sean Harris, Ralf Little, Lennie James, Paddy Considine, John Simm",2750
22092,Sammy and Rosie Get Laid ,,1987,18,Stephen Frears,,101,UK,"Shashi Kapoor, Frances Barber, Claire Bloom, Ayub Khan Dim",42013
22091,London Kills Me ,,1991,18,Hanif Kureishi,,107,UK,"Steven Mackintosh, Roshan Seth, Justin Chadwick, Emer McCourt",253129
22090,My Son the Fanatic ,,1997,15,Udayan Prasad,,88,UK,"Stellan SkarsgÂrd, Rachel Griffiths, Om Puri",55955
22089,The Buddha of Suburbia ,,1993,15,Roger Michell,,-190,UK,"Susan Fleetwood, Steven Mackintosh, Roshan Seth, Naveen Andrews, Brenda Blethyn",171649
22088,Sagitario ,Sagittarius,2001,TBA,Vicente Molina,,110,Spain,"Maria Isasi, Eusebio Poncela, Enrique Alcides, Daniel Freire, Angela Molina",257891
22087,Thresholds of the Frame Prog 2,,,TBA,,,70,,
22086,Thresholds of the Frame Prog 1,,,TBA,,,72,,
22085,The White Rose ,Die Weiﬂe Rose,1982,TBA,Michael Verhoeven,,120,Germany,"Wulf Kessler, Ulrich Tukur, Oliver Siebert, Lena Stolze",130856
22084,The Pinochet Case ,Le cas Pinochet,2001,15,Patricio Guzm·n,,110,"Spain, France, Chile, Belgium",,113369
22083,Southern Comfort ,,2000,15,Kate Davis,,90,US,,55852
22082,Atanarjuat: The Fast Runner ,,2001,TBA,,,172,,,13245
22081,Dinner Rush ,,2001,15,Bob Giraldi,,98,US,"Summer Phoenix, Sandra Bernhard, Kirk Acevedo, Edoardo Ballerini, Danny Aiello",22617
22080,Cool & Crazy,Heftig og Begeistret,2001,15,Knut Erik Jenson,,105,Norway,,109551
22074,The Royal Tenenbaums,,2001,15,Wes Anderson,English,110,US,"Luke Wilson, Gwyneth Paltrow, Gene Hackman, Ben Stiller, Anjelica Huston",9428
22073,The Lady and the Duke,,2001,PG,Eric Rohmer,,125,France,"Lucy Russell, Jean-Claude Dreyfus, FranÁois Marthouret",2894
22072,In The Bedroom,,2001,15,Todd Field,,130,US,"Tom Wilkinson, Sissy Spacek, Nick Stahl, Marissa Tomei",1999
22071,The Son's Room,La Stanza del Figlio,2001,15,Nanni Morretti,Italian,99,Italy,"Nanni Moretti, Laura Morante, Jasmine Trinca, Giuseppe Sanfelice",11447
22070,Tapas Spanish Shorts Programme,,,15,,,,,
22069,Asesinato en febrero ,Murder in February,2001,12,Eterio Ortega,,86,Spain,,212464
22068,El Palo,The Hold-Up,2000,15,Eva Lesmes,,87,Spain,"Maribel Verd˙, Malena Alterio, Carmen Maura, Adriana Ozores",225691
22067,Silencio roto ,,2001,15,Montxo Armend·riz,,110,Spain,"Mercedes Sampietro, LucÌa JimÈnez, Juan Diego Botto, ¡lvaro de Luna",115504
22065,Fausto 5.0  ,,2001,18,"Carlos Padrissa, Isidro Ortiz &amp; ¿lex OllÈ",,93,Spain,"Najwa Nimri, Miguel Angel Sola, Juan Fern·ndez, Eduard Fern·ndez",71786
22064,LucÌa y el sexo,Sex and LucÌa,2001,18,Julio Medem,Spanish,128,Spain,"Trist·n Ulloa, Paz Vega, Najwa Nimri, Elena Anaya, Daniele Freire",1364
22063,NÛmadas ,Nomads,2001,18,Gonzalo Lopez-Gallego,,96,Spain,"Pedro Rojas, Pablo Menasanch, Manuel S·nchez Ramos, Diana L·zaro",200364
22062,El Cielo abierto,Ten Days Without Love,2000,15,Miguel Albaladejo,,110,Spain,"Sergi Lopez, Mariola Fuentes, MarÌa Jose Alfonso, Emilio Gutierrez Caba",105413
22061,Caminantes ,,2001,12,Fernando LÈon de Aranoa,,60,Spain,,274332
22060,Juego de Luna ,,2001,15,MÛnica Laguna,,93,Spain,"Ernesto Alteria, Dafne Fern·ndez, Carlos Kaniowsky, Ana Torrent",206608
22059,Visionarios ,,2001,15,Manuel GutiÈrrez AragÛn,,112,Spain,"Ingrid Rubio, Fernando Fern·n GÛmez, Emma Su·rez, Eduardo Noriega",244755
22058,L'Illa de l'holandËs ,The Dutchman's Island,2001,15,Sigfried Monleon,,107,Spain,"Roger Casamajor, Pere Ponce, Feodor Atkine, Cristina Plazas"
22057,En construcciÛn,Work in Progress,2000,15,JosÈ LuÌs Guerin,,125,Spain,"Juana RodrÌguez, Juan LÛpez, Iv·n Guzm·n",148353
22056,Muerte de un ciclista ,,1955,12,Juan Antonio Bardem,,88,Spain,"Otello Toso, LucÌa BosÈ, Alberto Closas",72083
22055,Yoyes,,1999,15,Helena Taberna,,104,Spain,"RamÛn Langa, Florence Pernel, Ernesto Alteria, Ana Torrent",103152
22054,BuÒuel y la mesa del rey Salomon,BuÒuel and King Solomon's Table,2001,15,Carlos Saura,,103,Spain,"Pere Arquillue, Jean-Claude Carriere, Ernesto Alterio, El Gran Wyoming, Adri‡ Collado",30651
22053,Vacas,Cows,1991,15,Julio Medem,,96,Spain,"Karra Elejalde, Emma Su·rez, Carmelo GÛmez, Ana Torrent",2441
22052,A Mi Madre Les Gustan Las Mujeres  ,My Mother Likes Women,2001,15,"Daniela Fejerman, InÈs Paris",,96,Spain,"Silvia Abascal, Rosa MarÌa Sard‡, MarÌa Pujalte, Leonor Watling, Eliska Sirova",97754
22051,The Spirit of the Beehive ,El espiritu de la colmena,1973,PG,Victor Erice,,98,Spain,"Teresa Gimpera, Isabel Telleria, Fernando Fern·n GÛmez, Ana Torrent",4495
22050,TÈsis,,1995,18,Alejandro Amen·bar,,"-21,725,899.166667",Spain,"Nieves Herranz, Fele Martinez, Eduardo Noriega, Ana Torrent",9299
22049,Salvajes ,,2001,18,Carlos Molinero,,98,Spain,"Roger Casamajor, Marisa Paredes, Maria Isasi, Imanol Arias",33911
22048,M·s pena que gloria ,No Pain No Gain,2001,15,Victor GarcÌa,,91,Spain,"MarÌa Galiana, Manuel Lozano, Biel Dur·n, Barbara Lennie",108707
22047,El Nido,The Nest,1979,TBA,Jaime de ArmiÒ·n,,108,Spain,"Luis Politti, HÈctor Alterio, Ana Torrent, AgustÌn Gonz·lez",136676
22046,Juana la Loca ,Mad Love,2001,15,Vicente Aranda,,123,Spain,"Rosana Pastor, Pilar LÛpez de Ayala, Eloy AzorÌn, Daniele Liotti",26165
22045,BAA02 - Public Choice: PROGRAMME 3,,,TBA,,,,,
22044,BAA02 - Public Choice: PROGRAMME 2,,,TBA,,,,,
22043,BAA02 - Public Choice: PROGRAMME 1,,,TBA,,,,,
22042,A Tale of Springtime,Conte de printemps,1989,U,Eric Rohmer,,112,France,"Hugues Quester, Florence Darel, Anne TeyssÈdre",28213
22040,On Connait la Chanson ,Same Old Song,1997,PG,Alain Resnais,,122,France,"Sabine AzÈma, Pierre Arditi, Jean-Pierre Bacri, Jane Birkin, AgnËs Jaoui",2817
22039,Va Savoir ,,2001,PG,Jacques Rivette,,155,"Italy, Germany, France","Sergio Castellitto, Marianne Basler, Jeanne Balibar, Jacques BonnaffÈ",55372
22038,Lili Marleen ,,1980,15,Rainer Werner Fassbinder,,116,West Germany,"Mel Ferrer, Hanna Schygulla, Giancarlo Giannini",265
22037,Metoroporisu,Metropolis,2001,PG,Rintaro,,90,Japan,,9606
22036,No Manís Land ,,2001,15,Danis Tanovic,,98,"Bosnia, Belgium","Simon Callow, Rene Bitorajac, Katrin Cartlidge, Filip Sovagovic, Branko Djuric",8342
22035,Behind the Sun ,,2001,TBA,Walter Salles,,105,Brazil,"Rodrigo Santoro, Rita Assemany, Luis Carlos Vasconcelos, JosÈ Dumont",22626
22034,Pauline en Paulette ,Pauline and Paulette,2001,TBA,Lieven Debrauwer,,79,Belgium,"Rosemarie Bergmans, Idwig Stephane, Dora van der Groen, Ann Petersen"
22033,Italian for Beginners ,,2001,15,Lone Scherfig,,108,Denmark,"Ann Eleonora J¯rgensen, Anette St¯velbaek, Anders W. Berthelsen",112
22032,The Experiment ,Das Experiment,2001,TBA,Oliver Hirschbiegel,,115,Germany,"Wotan Wilke Mˆhring, Oliver Stokowski, Moritz Bleibtreu, Christian Berkel",43549
22031,Late Marriage ,,2001,TBA,Dover Kosashvili,,100,Israel,"Ronit Elkabetz, Moni Moshonov, Lior Louie Ashkenazi, Lili Kosashvili",49680
22030,Sweet Smell of Success ,,1957,PG,Alexander Mackendrick,English,96,US,"Tony Curtis, Susan Harrison, Martin Milner, Burt Lancaster",976
22029,Iris ,,2001,15,Richard Eyre,,90,UK,"Kate Winslet, Judi Dench, Jim Broadbent, Hugh Bonneville",11889
22028,Lovely Rita ,,2001,18,Jessica Haussner,,80,"Germany, Austria","Wolfgang Kostal, Peter Fiala., Christoph Bauer, Barbara Osika",121883
22027,A Skin Too Few: The Days of Nick Drake ,,2000,PG,Jeroen Berkvens,,,Netherlands,,74237
22026,Super-8 Stories ,,2001,15,Emir Kusturica,,90,"Italy, Germany",,105287
22025,The Crimson Pig ,Porco Rosso / Kurenai no Buta,1992,PG,Hayao Miyazaki,,102,Japan,
22024,Apocalypse Now Redux ,,2001,15,Francis Ford Coppola,,203,US,"Robert Duvall, Martin Sheen, Marlon Brando, Frederic Forrest",28
22023,The Boot Factory ,,2000,18,Lech Kowalski,,88,France,,250806
22022,Cunnamulla ,,2000,15,Dennis OíRourke,,86,Australia,,93420
22021,Jump Tomorrow ,,2001,PG,Joel Hopkins,,96,UK,"Tunde Adebimpe, Natalia Verbeke, James Wilby, Hippolyte Girardot",25985
22020,My Neighbor Totoro ,Tonari no Totoro,1988,U,Hayao Miyazaki,,87,Japan,,8392
22019,This Filthy Earth ,,2001,15,Andrew Kˆtting,,111,UK,"Xavier Tchili, Shane Attwooll, Rebecca Palmer, Demelza Randall",113821
22018,My Brother Tom ,,2001,18,Dom Rotheroe,,111,UK,"Michael Erskine, Jenna Harrison, Honeysuckle Weeks, Ben Whishaw",89280
22017,A.B.C. Africa ,,2001,TBA,Abbas Kiarostami,,85,Iran,,117404
22016,That the Women Live ,Que vivent les femmes!,2001,15,Laurent BÈcaue-Renard,,83,France,
22015,Gosford Park ,,2001,15,Robert Altman,,137,"US, UK, Germany","Maggie Smith, Michael Gambon, Kristin Scott Thomas, Jeremy Northam, Emily Watson, Helen Mirren, Alan Bates",5279
22014,Princess Mononoke ,Mononoke Hime,1997,PG,Hayao Miyazaki,,133,Japan,,128
22013,Brotherhood of the Wolf ,Le Pacte des loups,2001,15,Christophe Gans,,139,France,"Vincent Cassel, Samuel Le Bihan, Monica Bellucci, Emilie Dequenne",6312
22012,Mulholland Drive,,2001,15,David Lynch,English,148,US,"Naomi Watts, Laura Ellen Harring, Justin Theroux, Dan Hedaya, Ann Miller",1018
22011,¿ Ma Soeur! ,Fat Girl,2001,18,Catherine Breillat,,93,France,"Roxane Mesquida, Romain Goupil, Libero de Rienzo, ArsinÈe Khanjian, AnaÔs Reboux",78268
22010,Chronicle of a Disappearance,,1996,TBA,Elia Suleiman,,88,"US, Palestine, Israel",,49104
22009,Frontiers of Dreams And Fears,,2001,TBA,Mai MAsri,,57,Palestine,
22008,"Palestine, a Peopleís Record ",,1984,TBA,Kais al-Zobaidi,,110,Palestine,
22007,Nausica‰ of the Valley of the Wind ,Kaze no Tani no Nausica‰,1984,PG,Hiyao Miyazaki,,116,Japan,,81
22006,Invincible ,,2001,TBA,Werner Herzog,,130,"UK, Germany","Tim Roth, Max Raabe, Jouko Ahola, Anna Gourari",11652
22005,Pom Poko,Heisei Tanuki Gassen Pompoko,1994,PG,Isao Takahata,,119,Japan,,15283
22004,Grave of the Fireflies ,Hotaru no haka,1988,12A,Isao Takahata,Japanese,90,Japan,"Tsutomu Tatsumi, Ayano Shiraishi, Yoshiko Shinohara",76826
22001,Waking Life ,,2001,15,Richard Linklater,English,101,US,"Wiley Wiggins, Steven Soderbergh, Nicky Katt, Julie Delpy, Ethan Hawke",9081
22000,The Day I Became a Woman ,,2001,U,Marzieh Meshkini,,94,Iran,"Shabnam Toloui, Fatemeh Cheragh Akhtar, Azizeh Seddighi",44069
21997,Blue Velvet ,,1986,18,David Lynch,English,120,US,"Laura Dern, Kyle MacLachlan, Isabella Rossellini, Dennis Hopper",793
21996,Little Otik ,Otes·nek,2000,15,Jan Svankmajer,,131,Czech Republic,"Veronika Zilkov·, Pavel Novy, Jaroslava Kretschmerov·, Jan Hartl",18939
21995,Monsoon Wedding ,,2001,15,Mira Nair,,114,"UK, India, France","Vijay Raaz, Shefali Shetty, Naseeruddin Shah, Lillette Dubey",480
21994,Eloge de líamour ,,2001,PG,Jean-Luc Godard,,97,France,"Jane Davy, FranÁoise Verny, Cecile Camp, Bruno Putzulu",52717
21993,Kandahar ,Safar e Ghandehar,2001,PG,Mohsen Makhmalbaf,,85,Iran,"Sadou Teymouri, Niloufar Pazira, Hassan TantaÔ",234631
21992,Whisper of the Heart ,Mimi wo Sumaseba,1995,PG,Yoshifumi Kondo,,119,Japan,,37797
21991,Laputa: Castle in the Sky ,Tenku no Shiro Laputa,1986,PG,Hayao Miyazaki,,124,Japan,,10515
21990,Down From the Mountain ,,2001,U,"Chris Hegedus, D.A. Pennebaker, Nick Doob",,"-21,725,899.083333",US,,59733
